,datetime,volt,rotate,pressure,vibration,errorID,comp,failure,target,volt_lag_1h,volt_lag_6h,volt_lag_12h,volt_lag_24h,volt_mean_24h,volt_std_24h,volt_min_24h,volt_max_24h,volt_mean_6h,volt_std_6h,rotate_lag_1h,rotate_lag_6h,rotate_lag_12h,rotate_lag_24h,rotate_mean_24h,rotate_std_24h,rotate_min_24h,rotate_max_24h,rotate_mean_6h,rotate_std_6h,pressure_lag_1h,pressure_lag_6h,pressure_lag_12h,pressure_lag_24h,pressure_mean_24h,pressure_std_24h,pressure_min_24h,pressure_max_24h,pressure_mean_6h,pressure_std_6h,vibration_lag_1h,vibration_lag_6h,vibration_lag_12h,vibration_lag_24h,vibration_mean_24h,vibration_std_24h,vibration_min_24h,vibration_max_24h,vibration_mean_6h,vibration_std_6h,errorID_lag_1h,errorID_lag_6h,errorID_lag_12h,comp_lag_1h,comp_lag_6h,comp_lag_12h,error_count_6h,error_count_24h,maint_count_6h,maint_count_24h,hour,day_of_week,is_weekend,is_working_hours,hours_since_maint,hours_since_error
10,2015-01-01 06:00:00,0.5568992576040034,0.6584684224654691,0.9581265746587316,0.5213059187865223,0,0,0,1,0.0,0.0,0.0,0.0,0.5568992576040034,0.0,0.5568992576040034,0.5568992576040034,0.5568992576040034,0.0,0.0,0.0,0.0,0.0,0.6584684224654691,0.0,0.6584684224654691,0.6584684224654691,0.6584684224654691,0.0,0.0,0.0,0.0,0.0,0.9581265746587316,0.0,0.9581265746587316,0.9581265746587316,0.9581265746587316,0.0,0.0,0.0,0.0,0.0,0.5213059187865223,0.0,0.5213059187865223,0.5213059187865223,0.5213059187865223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,0,0,0
11,2015-01-01 06:00:00,0.4754405093426396,0.8052858435024401,0.5028358635733731,0.3809806497808615,0,0,0,1,0.0,0.0,0.0,0.0,0.4754405093426396,0.0,0.4754405093426396,0.4754405093426396,0.4754405093426396,0.0,0.0,0.0,0.0,0.0,0.8052858435024401,0.0,0.8052858435024401,0.8052858435024401,0.8052858435024401,0.0,0.0,0.0,0.0,0.0,0.5028358635733731,0.0,0.5028358635733731,0.5028358635733731,0.5028358635733731,0.0,0.0,0.0,0.0,0.0,0.3809806497808615,0.0,0.3809806497808615,0.3809806497808615,0.3809806497808615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,0,0,0
12,2015-01-01 06:00:00,0.7537519546954188,0.5277219160591653,0.3390300666687401,0.2677392296743277,0,0,0,1,0.0,0.0,0.0,0.0,0.7537519546954188,0.0,0.7537519546954188,0.7537519546954188,0.7537519546954188,0.0,0.0,0.0,0.0,0.0,0.5277219160591653,0.0,0.5277219160591653,0.5277219160591653,0.5277219160591653,0.0,0.0,0.0,0.0,0.0,0.3390300666687401,0.0,0.3390300666687401,0.3390300666687401,0.3390300666687401,0.0,0.0,0.0,0.0,0.0,0.2677392296743277,0.0,0.2677392296743277,0.2677392296743277,0.2677392296743277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,0,0,0
13,2015-01-01 06:00:00,0.4642908106237112,0.3489827353815357,0.5299405307623936,0.3402988644947118,0,1,0,1,0.0,0.0,0.0,0.0,0.4642908106237112,0.0,0.4642908106237112,0.4642908106237112,0.4642908106237112,0.0,0.0,0.0,0.0,0.0,0.3489827353815357,0.0,0.3489827353815357,0.3489827353815357,0.3489827353815357,0.0,0.0,0.0,0.0,0.0,0.5299405307623936,0.0,0.5299405307623936,0.5299405307623936,0.5299405307623936,0.0,0.0,0.0,0.0,0.0,0.3402988644947118,0.0,0.3402988644947118,0.3402988644947118,0.3402988644947118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,3,0,0,0,0
14,2015-01-01 06:00:00,0.7295682846866736,0.5455890182974278,0.4007668373690795,0.4477101488532619,0,0,0,2,0.0,0.0,0.0,0.0,0.7295682846866736,0.0,0.7295682846866736,0.7295682846866736,0.7295682846866736,0.0,0.0,0.0,0.0,0.0,0.5455890182974278,0.0,0.5455890182974278,0.5455890182974278,0.5455890182974278,0.0,0.0,0.0,0.0,0.0,0.4007668373690795,0.0,0.4007668373690795,0.4007668373690795,0.4007668373690795,0.0,0.0,0.0,0.0,0.0,0.4477101488532619,0.0,0.4477101488532619,0.4477101488532619,0.4477101488532619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,0,0,0
15,2015-01-01 06:00:00,0.4639087061496917,0.3426008373158872,0.7896913841692972,0.3677534884988088,4,0,0,2,0.0,0.0,0.0,0.0,0.4639087061496917,0.0,0.4639087061496917,0.4639087061496917,0.4639087061496917,0.0,0.0,0.0,0.0,0.0,0.3426008373158872,0.0,0.3426008373158872,0.3426008373158872,0.3426008373158872,0.0,0.0,0.0,0.0,0.0,0.7896913841692972,0.0,0.7896913841692972,0.7896913841692972,0.7896913841692972,0.0,0.0,0.0,0.0,0.0,0.3677534884988088,0.0,0.3677534884988088,0.3677534884988088,0.3677534884988088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,6,3,0,0,0,0
16,2015-01-01 06:00:00,0.4639087061496917,0.3426008373158872,0.7896913841692972,0.3677534884988088,4,0,0,2,0.0,0.0,0.0,0.0,0.4639087061496917,0.0,0.4639087061496917,0.4639087061496917,0.4639087061496917,0.0,0.0,0.0,0.0,0.0,0.3426008373158872,0.0,0.3426008373158872,0.3426008373158872,0.3426008373158872,0.0,0.0,0.0,0.0,0.0,0.7896913841692972,0.0,0.7896913841692972,0.7896913841692972,0.7896913841692972,0.0,0.0,0.0,0.0,0.0,0.3677534884988088,0.0,0.3677534884988088,0.3677534884988088,0.3677534884988088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,6,3,0,0,0,0
17,2015-01-01 06:00:00,0.518037587431477,0.3925644705336472,0.3518931190007589,0.4332440795146694,0,0,0,1,0.0,0.0,0.0,0.0,0.518037587431477,0.0,0.518037587431477,0.518037587431477,0.518037587431477,0.0,0.0,0.0,0.0,0.0,0.3925644705336472,0.0,0.3925644705336472,0.3925644705336472,0.3925644705336472,0.0,0.0,0.0,0.0,0.0,0.3518931190007589,0.0,0.3518931190007589,0.3518931190007589,0.3518931190007589,0.0,0.0,0.0,0.0,0.0,0.4332440795146694,0.0,0.4332440795146694,0.4332440795146694,0.4332440795146694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,0,0,0
18,2015-01-01 06:00:00,0.4639087061496917,0.3426008373158872,0.7896913841692972,0.3677534884988088,4,0,0,2,0.0,0.0,0.0,0.0,0.4639087061496917,0.0,0.4639087061496917,0.4639087061496917,0.4639087061496917,0.0,0.0,0.0,0.0,0.0,0.3426008373158872,0.0,0.3426008373158872,0.3426008373158872,0.3426008373158872,0.0,0.0,0.0,0.0,0.0,0.7896913841692972,0.0,0.7896913841692972,0.7896913841692972,0.7896913841692972,0.0,0.0,0.0,0.0,0.0,0.3677534884988088,0.0,0.3677534884988088,0.3677534884988088,0.3677534884988088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,6,3,0,0,0,0
19,2015-01-01 06:00:00,0.6361771495871724,0.5292326229058588,0.4488995187829121,0.2997091675622225,0,0,0,2,0.0,0.0,0.0,0.0,0.6361771495871724,0.0,0.6361771495871724,0.6361771495871724,0.6361771495871724,0.0,0.0,0.0,0.0,0.0,0.5292326229058588,0.0,0.5292326229058588,0.5292326229058588,0.5292326229058588,0.0,0.0,0.0,0.0,0.0,0.4488995187829121,0.0,0.4488995187829121,0.4488995187829121,0.4488995187829121,0.0,0.0,0.0,0.0,0.0,0.2997091675622225,0.0,0.2997091675622225,0.2997091675622225,0.2997091675622225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,0,0,0
20,2015-01-01 06:00:00,0.5553452685177263,0.4786662435755192,0.3903815026256402,0.4720911277868183,1,0,0,1,0.0,0.0,0.0,0.0,0.5553452685177263,0.0,0.5553452685177263,0.5553452685177263,0.5553452685177263,0.0,0.0,0.0,0.0,0.0,0.4786662435755192,0.0,0.4786662435755192,0.4786662435755192,0.4786662435755192,0.0,0.0,0.0,0.0,0.0,0.3903815026256402,0.0,0.3903815026256402,0.3903815026256402,0.3903815026256402,0.0,0.0,0.0,0.0,0.0,0.4720911277868183,0.0,0.4720911277868183,0.4720911277868183,0.4720911277868183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6,3,0,0,0,0
21,2015-01-01 06:00:00,0.5553452685177263,0.4786662435755192,0.3903815026256402,0.4720911277868183,1,0,0,1,0.0,0.0,0.0,0.0,0.5553452685177263,0.0,0.5553452685177263,0.5553452685177263,0.5553452685177263,0.0,0.0,0.0,0.0,0.0,0.4786662435755192,0.0,0.4786662435755192,0.4786662435755192,0.4786662435755192,0.0,0.0,0.0,0.0,0.0,0.3903815026256402,0.0,0.3903815026256402,0.3903815026256402,0.3903815026256402,0.0,0.0,0.0,0.0,0.0,0.4720911277868183,0.0,0.4720911277868183,0.4720911277868183,0.4720911277868183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6,3,0,0,0,0
22,2015-01-01 06:00:00,0.4448947945278884,0.4117643982378695,0.5468938732641171,0.4226222133493013,0,0,0,3,0.0,0.0,0.0,0.0,0.4448947945278884,0.0,0.4448947945278884,0.4448947945278884,0.4448947945278884,0.0,0.0,0.0,0.0,0.0,0.4117643982378695,0.0,0.4117643982378695,0.4117643982378695,0.4117643982378695,0.0,0.0,0.0,0.0,0.0,0.5468938732641171,0.0,0.5468938732641171,0.5468938732641171,0.5468938732641171,0.0,0.0,0.0,0.0,0.0,0.4226222133493013,0.0,0.4226222133493013,0.4226222133493013,0.4226222133493013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,0,0,0
23,2015-01-01 06:00:00,0.4091827148368685,0.5775183901513352,0.2808192644775303,0.5781581294671367,0,4,0,4,0.0,0.0,0.0,0.0,0.4091827148368685,0.0,0.4091827148368685,0.4091827148368685,0.4091827148368685,0.0,0.0,0.0,0.0,0.0,0.5775183901513352,0.0,0.5775183901513352,0.5775183901513352,0.5775183901513352,0.0,0.0,0.0,0.0,0.0,0.2808192644775303,0.0,0.2808192644775303,0.2808192644775303,0.2808192644775303,0.0,0.0,0.0,0.0,0.0,0.5781581294671367,0.0,0.5781581294671367,0.5781581294671367,0.5781581294671367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6,3,0,0,0,0
24,2015-01-01 20:00:00,0.5105548917792898,0.3199325773576751,0.3768472905008195,0.3556344137393777,0,0,0,0,0.4546342979394177,0.5249862890789315,0.4550533650223071,0.0,0.4023292308923694,0.1188418676538976,0.191388850569525,0.60560544963135,0.4550506567816534,0.1289895109877457,0.3176244961218117,0.5398697569552368,0.5648271113232547,0.0,0.4920458965798984,0.1082493342483779,0.3176244961218117,0.6721401109924879,0.4403654257826582,0.1191066997551509,0.435051074483843,0.3282164622779404,0.3614416189848832,0.0,0.3988531077142229,0.0662255291730832,0.315471039432241,0.5132383128062185,0.4027033331370568,0.0679263847624754,0.2724771746724381,0.3383909300515891,0.3485271415975082,0.0,0.387512183550062,0.0852718049509199,0.2724771746724381,0.5937552745685228,0.3906105470955389,0.0947797816520005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,14,14
25,2015-01-01 20:00:00,0.4564150179075321,0.3137436413764198,0.3883102840300987,0.3839563923626792,0,0,0,0,0.419809933748285,0.3342389181846388,0.3897400620564406,0.0,0.4717631593333733,0.0913980914723354,0.3342389181846388,0.615373782060924,0.5018454145631145,0.0945258910972907,0.6249409006659721,0.8287328994747873,0.5040969134548332,0.0,0.575550314046665,0.1497392178186981,0.3137436413764198,0.8287328994747873,0.5218230744840513,0.163702063920744,0.3398972383272578,0.2967176075407187,0.405974802474063,0.0,0.3302442393384082,0.0670453520220118,0.2205664066193249,0.4478987343970909,0.3337169002713341,0.0721791179287867,0.3221293061554539,0.2558449883229355,0.4556845897446303,0.0,0.3902546456855096,0.099291519626566,0.1744989586981705,0.5883183225043709,0.3902857213639985,0.0409515008591829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,14,14
26,2015-01-01 20:00:00,0.3915442553471491,0.5091531273915593,0.2904725440835249,0.3869801048613774,0,0,0,0,0.5201359329497188,0.4659786895967512,0.5337607560957616,0.0,0.4606294504181233,0.0868015612898213,0.3359626937941271,0.6087366769475759,0.4276983004979351,0.0972874849091665,0.6646081601700653,0.5962527774882447,0.4646312947679863,0.0,0.5702207295885677,0.0762173968964712,0.4114463338154232,0.6964513383703874,0.5788705904547572,0.0717964562290233,0.4352541187514871,0.4608300849523085,0.5018920084326951,0.0,0.388943819110182,0.0662432757688032,0.2904725440835249,0.5074588258335527,0.3880439234158667,0.0764105444399214,0.370958666069663,0.3356897572617401,0.2849719803995673,0.0,0.3732364723314988,0.0846062687631774,0.2453169016430905,0.5324952379150689,0.3920170085976309,0.0711970672804991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,14,14
27,2015-01-01 20:00:00,0.5245299103832386,0.5320512900989378,0.351414664962325,0.4656998235822365,0,0,0,0,0.7300855906480588,0.5316789225741483,0.3504599112825262,0.0,0.4883803964187705,0.1097969931047663,0.3028558395726051,0.7300855906480588,0.5280140931922378,0.1146511508483847,0.5016762766464864,0.5691026353435886,0.4874968300508064,0.0,0.524585970822912,0.1270158195134597,0.4097623043768009,0.8637462260177471,0.4961549003829233,0.084342582504019,0.2435027630690452,0.4382353633456098,0.4360212529426771,0.0,0.4363676230280952,0.1214745571807874,0.2435027630690452,0.7129567967148193,0.3774986596771041,0.0797466089221407,0.4507443665866086,0.3883344902496929,0.491403756585081,0.0,0.360113166317129,0.186133982560939,0.0848025577294925,0.7750507713549368,0.4459112663294475,0.0642737441037396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,14,14
28,2015-01-01 20:00:00,0.5255546599796528,0.4890492722771555,0.5075222161870975,0.7197470011032205,0,0,0,0,0.3217339137090675,0.6733698008664424,0.3777730547462754,0.0,0.5952368052196587,0.1386893431062824,0.3217339137090675,0.8785466255773313,0.5777901630731276,0.1828641097447834,0.7652723896495985,0.7204259135059912,0.8132752474451193,0.0,0.627345875152423,0.1292628917893395,0.3436597205213461,0.8229591534596652,0.6386233234343461,0.1328005827969906,0.3959714218674769,0.2758207011431733,0.3834928673590104,0.0,0.3802171987519918,0.1075002923270594,0.237709556249592,0.5399411278835199,0.4153424903581919,0.1284537076451368,0.4330122945313918,0.3395750955307247,0.4852881926405122,0.0,0.3920141949063327,0.1390349882968759,0.1828985602847257,0.7197470011032205,0.4071488400951654,0.1753279419643973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,14,14
29,2015-01-01 20:00:00,0.6440998796196921,0.4649217788763172,0.4592054750092676,0.3926350769070109,0,0,0,0,0.6663916716123758,0.3763857509966352,0.4179560035814388,0.0,0.5020247542294486,0.1315999840640626,0.3521358641649091,0.7841095175533536,0.4954109319938182,0.1283267958991388,0.4804258485439727,0.625972208674271,0.8050469756353098,0.0,0.5688430460751561,0.1502533415326072,0.3259417121746603,0.8050469756353098,0.546188867530197,0.1472028428839805,0.4687559496677401,0.2796744422098574,0.3956718686551429,0.0,0.3819182181990354,0.1088356003425508,0.2019722128908518,0.5591338206449658,0.4465105836137716,0.0760803833469136,0.4782322214363511,0.3838002327277933,0.5453408340166224,0.0,0.438166047172748,0.1010528423943223,0.2787707212632116,0.5964880197918763,0.4643982276754988,0.0882489356208756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,14,14
30,2015-01-02 15:00:00,0.3946606846132119,0.7037924803447306,0.2344753616677346,0.3187524794376981,0,0,0,0,0.5083179037502104,0.56441482555435,0.4235243417450516,0.5347724927739785,0.5391845967445366,0.1192296422377983,0.3878988875803397,0.8361881954580506,0.4789463829527187,0.0752306711092285,0.6521271601765806,0.4595255972678931,0.6798571275062419,0.5390881597081427,0.5977399053384617,0.1127411355794246,0.4131191642651022,0.8401602673374631,0.6411805351848262,0.1068673717081505,0.6097580152803085,0.2990284617416099,0.3718749593370283,0.4699413851960695,0.3904544538263498,0.1055263436471096,0.2295029593388252,0.6097580152803085,0.4212600351678303,0.1372053590090073,0.3340226349019944,0.4264927518809494,0.3014459871036662,0.2123150153358117,0.3453167724654203,0.1203564445068384,0.1100410141315814,0.5447413971537842,0.3012642533977203,0.0471678056801787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,0,1,33,33
31,2015-01-02 15:00:00,0.6658649493468904,0.4791032713443355,0.3040510868728451,0.382938801849929,0,0,0,0,0.4716777653477932,0.3815116667146505,0.8290998915133936,0.3640958101942273,0.5157198009040268,0.1434460851546199,0.3359626937941271,0.8290998915133936,0.5637629423211762,0.1627077070215354,0.5688531800118772,0.5285951725628089,0.6766573527494246,0.6363814921504407,0.5996978875390274,0.0930988317407826,0.4483592361789141,0.7730053162576724,0.6184492952611523,0.1000165776330232,0.468819231276423,0.3057324695113518,0.4744135466783947,0.3971896892112116,0.365723767574374,0.0975124673941019,0.1935659015642716,0.5265316916068278,0.3695493152161191,0.104465078976886,0.2943496574472571,0.2898537663663116,0.2859668186881561,0.3434932523412048,0.3664382847208083,0.0694144081555931,0.2488475136403397,0.5298617598459596,0.3381293216961213,0.0597790876095856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,0,1,33,33
32,2015-01-02 15:00:00,0.3196433201202848,0.4555280478944316,0.3340011101858507,0.5587955900422101,0,0,0,0,0.2368064573150297,0.4985366708747041,0.6266926578231229,0.3847143837662612,0.4290745187778728,0.159626597817873,0.0119439428586284,0.6266926578231229,0.4111290240096746,0.1680184271713795,0.5583173820678802,0.5677865333233123,0.5749108520187811,0.700743412842078,0.5415076029060152,0.1008494633170921,0.3137436413764198,0.7715897822257323,0.5431354243701491,0.0628877101321444,0.4585277153740411,0.2847309229877228,0.4029796761897461,0.2267318335433157,0.3504637403649739,0.0809824039830926,0.1593476411642879,0.5045497742218191,0.3801537178229623,0.0852609048644666,0.4265777387485557,0.5343114651493914,0.4406256231392004,0.3698351720577585,0.4117737307871967,0.098943601545613,0.1845662853665549,0.5874493973640984,0.424689191624036,0.083656753067402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,0,1,33,33
